2A0040350D-97,97,Rue Comte Marbeuf,20000,Ajaccio,CAD,41.929913,8.738886
2A0040361R-1,1,Rue des Magnolias,20000,Ajaccio,C+O,41.945330,8.754896
2A0040370A-10,10,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.918204,8.737938
2A0040370A-11,11,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.918007,8.738076
2A0040370A-11B,11BIS,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.917978,8.738011
2A0040370A-12,12,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.918176,8.737896
2A0040370A-14,14,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.918152,8.737840
2A0040370A-15,15,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.917823,8.737680
2A0040370A-16,16,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.918114,8.737794
2A0040370A-17,17,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.917704,8.737665
2A0040370A-18,18,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.918100,8.737702
2A0040370A-19,19,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.917661,8.737581
2A0040370A-21,21,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.917579,8.737520
2A0040370A-22,22,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.917772,8.737402
2A0040370A-2,2,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.918318,8.738264
2A0040370A-24,24,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.917699,8.737386
2A0040370A-26,26,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.917656,8.737291
2A0040370A-28,28,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.917599,8.737264
2A0040370A-3,3,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.918189,8.738323
2A0040370A-4,4,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.918317,8.738276
2A0040370A-5,5,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.918144,8.738286
2A0040370A-6,6,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.918286,8.738098
2A0040370A-8,8,Rue du Conventionnel Chiappe,20000,Ajaccio,C+O,41.918222,8.738004
2A0040390X-11,11,Rue Cyrnos,20000,Ajaccio,C+O,41.918041,8.729218
2A0040390X-1,1,Rue Cyrnos,20000,Ajaccio,C+O,41.917635,8.729385
2A0040390X-2,2,Rue Cyrnos,20000,Ajaccio,C+O,41.917664,8.729630
2A0040390X-3,3,Rue Cyrnos,20000,Ajaccio,C+O,41.917855,8.729304
2A0040390X-34B,34BIS,Rue Cyrnos,20000,Ajaccio,C+O,41.917634,8.729407
2A0040390X-4,4,Rue Cyrnos,20000,Ajaccio,C+O,41.917872,8.729575
2A0040390X-5,5,Rue Cyrnos,20000,Ajaccio,C+O,41.918042,8.729201
2A0040390X-6,6,Rue Cyrnos,20000,Ajaccio,C+O,41.918040,8.729537
2A0040400H-12,12,Boulevard Danielle Casanova,20000,Ajaccio,C+O,41.917127,8.738820
2A0040400H-14,14,Boulevard Danielle Casanova,20000,Ajaccio,C+O,41.916886,8.738815
